"time_sk","time_code","date","heure","jour","mois","annee","jour_semaine","weekend","periode"
"19737","20210402_80000_P","2021-04-02","08:00:00","2","4","2021","5","0","pointe"
"19738","20210402_90000_P","2021-04-02","09:00:00","2","4","2021","5","0","pointe"
"19739","20210402_100000_H","2021-04-02","10:00:00","2","4","2021","5","0","hors_pointe"
"19740","20210402_110000_H","2021-04-02","11:00:00","2","4","2021","5","0","hors_pointe"
"19741","20210402_120000_H","2021-04-02","12:00:00","2","4","2021","5","0","hors_pointe"
"19742","20210402_130000_H","2021-04-02","13:00:00","2","4","2021","5","0","hors_pointe"
"19743","20210402_140000_H","2021-04-02","14:00:00","2","4","2021","5","0","hors_pointe"
"19744","20210402_150000_H","2021-04-02","15:00:00","2","4","2021","5","0","hors_pointe"
"19745","20210402_160000_H","2021-04-02","16:00:00","2","4","2021","5","0","hors_pointe"
"19746","20210402_170000_P","2021-04-02","17:00:00","2","4","2021","5","0","pointe"
"19747","20210402_180000_P","2021-04-02","18:00:00","2","4","2021","5","0","pointe"
"19748","20210402_190000_P","2021-04-02","19:00:00","2","4","2021","5","0","pointe"
"19749","20210402_200000_H","2021-04-02","20:00:00","2","4","2021","5","0","hors_pointe"
"19750","20210402_210000_H","2021-04-02","21:00:00","2","4","2021","5","0","hors_pointe"
"19751","20210402_220000_H","2021-04-02","22:00:00","2","4","2021","5","0","hors_pointe"
"19752","20210402_230000_H","2021-04-02","23:00:00","2","4","2021","5","0","hors_pointe"
"19753","20210403_00_H","2021-04-03","00:00:00","3","4","2021","6","1","hors_pointe"
"19754","20210403_10000_H","2021-04-03","01:00:00","3","4","2021","6","1","hors_pointe"
"19755","20210403_20000_H","2021-04-03","02:00:00","3","4","2021","6","1","hors_pointe"
"19756","20210403_30000_H","2021-04-03","03:00:00","3","4","2021","6","1","hors_pointe"
"19757","20210403_40000_H","2021-04-03","04:00:00","3","4","2021","6","1","hors_pointe"
"19758","20210403_50000_H","2021-04-03","05:00:00","3","4","2021","6","1","hors_pointe"
"19759","20210403_60000_H","2021-04-03","06:00:00","3","4","2021","6","1","hors_pointe"
"19760","20210403_70000_P","2021-04-03","07:00:00","3","4","2021","6","1","pointe"
"19761","20210403_80000_P","2021-04-03","08:00:00","3","4","2021","6","1","pointe"
"19762","20210403_90000_P","2021-04-03","09:00:00","3","4","2021","6","1","pointe"
"19763","20210403_100000_H","2021-04-03","10:00:00","3","4","2021","6","1","hors_pointe"
"19764","20210403_110000_H","2021-04-03","11:00:00","3","4","2021","6","1","hors_pointe"
"19765","20210403_120000_H","2021-04-03","12:00:00","3","4","2021","6","1","hors_pointe"
"19766","20210403_130000_H","2021-04-03","13:00:00","3","4","2021","6","1","hors_pointe"
"19767","20210403_140000_H","2021-04-03","14:00:00","3","4","2021","6","1","hors_pointe"
"19768","20210403_150000_H","2021-04-03","15:00:00","3","4","2021","6","1","hors_pointe"
"19769","20210403_160000_H","2021-04-03","16:00:00","3","4","2021","6","1","hors_pointe"
"19770","20210403_170000_P","2021-04-03","17:00:00","3","4","2021","6","1","pointe"
"19771","20210403_180000_P","2021-04-03","18:00:00","3","4","2021","6","1","pointe"
"19772","20210403_190000_P","2021-04-03","19:00:00","3","4","2021","6","1","pointe"
"19773","20210403_200000_H","2021-04-03","20:00:00","3","4","2021","6","1","hors_pointe"
"19774","20210403_210000_H","2021-04-03","21:00:00","3","4","2021","6","1","hors_pointe"
"19775","20210403_220000_H","2021-04-03","22:00:00","3","4","2021","6","1","hors_pointe"
"19776","20210403_230000_H","2021-04-03","23:00:00","3","4","2021","6","1","hors_pointe"
"19777","20210404_00_H","2021-04-04","00:00:00","4","4","2021","7","1","hors_pointe"
"19778","20210404_10000_H","2021-04-04","01:00:00","4","4","2021","7","1","hors_pointe"
"19779","20210404_20000_H","2021-04-04","02:00:00","4","4","2021","7","1","hors_pointe"
"19780","20210404_30000_H","2021-04-04","03:00:00","4","4","2021","7","1","hors_pointe"
"19781","20210404_40000_H","2021-04-04","04:00:00","4","4","2021","7","1","hors_pointe"
"19782","20210404_50000_H","2021-04-04","05:00:00","4","4","2021","7","1","hors_pointe"
"19783","20210404_60000_H","2021-04-04","06:00:00","4","4","2021","7","1","hors_pointe"
"19784","20210404_70000_P","2021-04-04","07:00:00","4","4","2021","7","1","pointe"
"19785","20210404_80000_P","2021-04-04","08:00:00","4","4","2021","7","1","pointe"
"19786","20210404_90000_P","2021-04-04","09:00:00","4","4","2021","7","1","pointe"
"19787","20210404_100000_H","2021-04-04","10:00:00","4","4","2021","7","1","hors_pointe"
"19788","20210404_110000_H","2021-04-04","11:00:00","4","4","2021","7","1","hors_pointe"
"19789","20210404_120000_H","2021-04-04","12:00:00","4","4","2021","7","1","hors_pointe"
"19790","20210404_130000_H","2021-04-04","13:00:00","4","4","2021","7","1","hors_pointe"
"19791","20210404_140000_H","2021-04-04","14:00:00","4","4","2021","7","1","hors_pointe"
"19792","20210404_150000_H","2021-04-04","15:00:00","4","4","2021","7","1","hors_pointe"
"19793","20210404_160000_H","2021-04-04","16:00:00","4","4","2021","7","1","hors_pointe"
"19794","20210404_170000_P","2021-04-04","17:00:00","4","4","2021","7","1","pointe"
"19795","20210404_180000_P","2021-04-04","18:00:00","4","4","2021","7","1","pointe"
"19796","20210404_190000_P","2021-04-04","19:00:00","4","4","2021","7","1","pointe"
"19797","20210404_200000_H","2021-04-04","20:00:00","4","4","2021","7","1","hors_pointe"
"19798","20210404_210000_H","2021-04-04","21:00:00","4","4","2021","7","1","hors_pointe"
"19799","20210404_220000_H","2021-04-04","22:00:00","4","4","2021","7","1","hors_pointe"
"19800","20210404_230000_H","2021-04-04","23:00:00","4","4","2021","7","1","hors_pointe"
"19801","20210405_00_H","2021-04-05","00:00:00","5","4","2021","1","0","hors_pointe"
"19802","20210405_10000_H","2021-04-05","01:00:00","5","4","2021","1","0","hors_pointe"
"19803","20210405_20000_H","2021-04-05","02:00:00","5","4","2021","1","0","hors_pointe"
"19804","20210405_30000_H","2021-04-05","03:00:00","5","4","2021","1","0","hors_pointe"
"19805","20210405_40000_H","2021-04-05","04:00:00","5","4","2021","1","0","hors_pointe"
"19806","20210405_50000_H","2021-04-05","05:00:00","5","4","2021","1","0","hors_pointe"
"19807","20210405_60000_H","2021-04-05","06:00:00","5","4","2021","1","0","hors_pointe"
"19808","20210405_70000_P","2021-04-05","07:00:00","5","4","2021","1","0","pointe"
"19809","20210405_80000_P","2021-04-05","08:00:00","5","4","2021","1","0","pointe"
"19810","20210405_90000_P","2021-04-05","09:00:00","5","4","2021","1","0","pointe"
"19811","20210405_100000_H","2021-04-05","10:00:00","5","4","2021","1","0","hors_pointe"
"19812","20210405_110000_H","2021-04-05","11:00:00","5","4","2021","1","0","hors_pointe"
"19813","20210405_120000_H","2021-04-05","12:00:00","5","4","2021","1","0","hors_pointe"
"19814","20210405_130000_H","2021-04-05","13:00:00","5","4","2021","1","0","hors_pointe"
"19815","20210405_140000_H","2021-04-05","14:00:00","5","4","2021","1","0","hors_pointe"
"19816","20210405_150000_H","2021-04-05","15:00:00","5","4","2021","1","0","hors_pointe"
"19817","20210405_160000_H","2021-04-05","16:00:00","5","4","2021","1","0","hors_pointe"
"19818","20210405_170000_P","2021-04-05","17:00:00","5","4","2021","1","0","pointe"
"19819","20210405_180000_P","2021-04-05","18:00:00","5","4","2021","1","0","pointe"
"19820","20210405_190000_P","2021-04-05","19:00:00","5","4","2021","1","0","pointe"
"19821","20210405_200000_H","2021-04-05","20:00:00","5","4","2021","1","0","hors_pointe"
"19822","20210405_210000_H","2021-04-05","21:00:00","5","4","2021","1","0","hors_pointe"
"19823","20210405_220000_H","2021-04-05","22:00:00","5","4","2021","1","0","hors_pointe"
"19824","20210405_230000_H","2021-04-05","23:00:00","5","4","2021","1","0","hors_pointe"
"19825","20210406_00_H","2021-04-06","00:00:00","6","4","2021","2","0","hors_pointe"
"19826","20210406_10000_H","2021-04-06","01:00:00","6","4","2021","2","0","hors_pointe"
"19827","20210406_20000_H","2021-04-06","02:00:00","6","4","2021","2","0","hors_pointe"
"19828","20210406_30000_H","2021-04-06","03:00:00","6","4","2021","2","0","hors_pointe"
"19829","20210406_40000_H","2021-04-06","04:00:00","6","4","2021","2","0","hors_pointe"
"19830","20210406_50000_H","2021-04-06","05:00:00","6","4","2021","2","0","hors_pointe"
"19831","20210406_60000_H","2021-04-06","06:00:00","6","4","2021","2","0","hors_pointe"
"19832","20210406_70000_P","2021-04-06","07:00:00","6","4","2021","2","0","pointe"
"19833","20210406_80000_P","2021-04-06","08:00:00","6","4","2021","2","0","pointe"
"19834","20210406_90000_P","2021-04-06","09:00:00","6","4","2021","2","0","pointe"
"19835","20210406_100000_H","2021-04-06","10:00:00","6","4","2021","2","0","hors_pointe"
"19836","20210406_110000_H","2021-04-06","11:00:00","6","4","2021","2","0","hors_pointe"
"19837","20210406_120000_H","2021-04-06","12:00:00","6","4","2021","2","0","hors_pointe"
"19838","20210406_130000_H","2021-04-06","13:00:00","6","4","2021","2","0","hors_pointe"
"19839","20210406_140000_H","2021-04-06","14:00:00","6","4","2021","2","0","hors_pointe"
"19840","20210406_150000_H","2021-04-06","15:00:00","6","4","2021","2","0","hors_pointe"
"19841","20210406_160000_H","2021-04-06","16:00:00","6","4","2021","2","0","hors_pointe"
"19842","20210406_170000_P","2021-04-06","17:00:00","6","4","2021","2","0","pointe"
"19843","20210406_180000_P","2021-04-06","18:00:00","6","4","2021","2","0","pointe"
"19844","20210406_190000_P","2021-04-06","19:00:00","6","4","2021","2","0","pointe"
"19845","20210406_200000_H","2021-04-06","20:00:00","6","4","2021","2","0","hors_pointe"
"19846","20210406_210000_H","2021-04-06","21:00:00","6","4","2021","2","0","hors_pointe"
"19847","20210406_220000_H","2021-04-06","22:00:00","6","4","2021","2","0","hors_pointe"
"19848","20210406_230000_H","2021-04-06","23:00:00","6","4","2021","2","0","hors_pointe"
"19849","20210407_00_H","2021-04-07","00:00:00","7","4","2021","3","0","hors_pointe"
"19850","20210407_10000_H","2021-04-07","01:00:00","7","4","2021","3","0","hors_pointe"
"19851","20210407_20000_H","2021-04-07","02:00:00","7","4","2021","3","0","hors_pointe"
"19852","20210407_30000_H","2021-04-07","03:00:00","7","4","2021","3","0","hors_pointe"
"19853","20210407_40000_H","2021-04-07","04:00:00","7","4","2021","3","0","hors_pointe"
"19854","20210407_50000_H","2021-04-07","05:00:00","7","4","2021","3","0","hors_pointe"
"19855","20210407_60000_H","2021-04-07","06:00:00","7","4","2021","3","0","hors_pointe"
"19856","20210407_70000_P","2021-04-07","07:00:00","7","4","2021","3","0","pointe"
"19857","20210407_80000_P","2021-04-07","08:00:00","7","4","2021","3","0","pointe"
"19858","20210407_90000_P","2021-04-07","09:00:00","7","4","2021","3","0","pointe"
"19859","20210407_100000_H","2021-04-07","10:00:00","7","4","2021","3","0","hors_pointe"
"19860","20210407_110000_H","2021-04-07","11:00:00","7","4","2021","3","0","hors_pointe"
"19861","20210407_120000_H","2021-04-07","12:00:00","7","4","2021","3","0","hors_pointe"
"19862","20210407_130000_H","2021-04-07","13:00:00","7","4","2021","3","0","hors_pointe"
"19863","20210407_140000_H","2021-04-07","14:00:00","7","4","2021","3","0","hors_pointe"
"19864","20210407_150000_H","2021-04-07","15:00:00","7","4","2021","3","0","hors_pointe"
"19865","20210407_160000_H","2021-04-07","16:00:00","7","4","2021","3","0","hors_pointe"
"19866","20210407_170000_P","2021-04-07","17:00:00","7","4","2021","3","0","pointe"
"19867","20210407_180000_P","2021-04-07","18:00:00","7","4","2021","3","0","pointe"
"19868","20210407_190000_P","2021-04-07","19:00:00","7","4","2021","3","0","pointe"
"19869","20210407_200000_H","2021-04-07","20:00:00","7","4","2021","3","0","hors_pointe"
"19870","20210407_210000_H","2021-04-07","21:00:00","7","4","2021","3","0","hors_pointe"
"19871","20210407_220000_H","2021-04-07","22:00:00","7","4","2021","3","0","hors_pointe"
"19872","20210407_230000_H","2021-04-07","23:00:00","7","4","2021","3","0","hors_pointe"
"19873","20210408_00_H","2021-04-08","00:00:00","8","4","2021","4","0","hors_pointe"
"19874","20210408_10000_H","2021-04-08","01:00:00","8","4","2021","4","0","hors_pointe"
"19875","20210408_20000_H","2021-04-08","02:00:00","8","4","2021","4","0","hors_pointe"
"19876","20210408_30000_H","2021-04-08","03:00:00","8","4","2021","4","0","hors_pointe"
"19877","20210408_40000_H","2021-04-08","04:00:00","8","4","2021","4","0","hors_pointe"
"19878","20210408_50000_H","2021-04-08","05:00:00","8","4","2021","4","0","hors_pointe"
"19879","20210408_60000_H","2021-04-08","06:00:00","8","4","2021","4","0","hors_pointe"
"19880","20210408_70000_P","2021-04-08","07:00:00","8","4","2021","4","0","pointe"
"19881","20210408_80000_P","2021-04-08","08:00:00","8","4","2021","4","0","pointe"
"19882","20210408_90000_P","2021-04-08","09:00:00","8","4","2021","4","0","pointe"
"19883","20210408_100000_H","2021-04-08","10:00:00","8","4","2021","4","0","hors_pointe"
"19884","20210408_110000_H","2021-04-08","11:00:00","8","4","2021","4","0","hors_pointe"
"19885","20210408_120000_H","2021-04-08","12:00:00","8","4","2021","4","0","hors_pointe"
"19886","20210408_130000_H","2021-04-08","13:00:00","8","4","2021","4","0","hors_pointe"
"19887","20210408_140000_H","2021-04-08","14:00:00","8","4","2021","4","0","hors_pointe"
"19888","20210408_150000_H","2021-04-08","15:00:00","8","4","2021","4","0","hors_pointe"
"19889","20210408_160000_H","2021-04-08","16:00:00","8","4","2021","4","0","hors_pointe"
"19890","20210408_170000_P","2021-04-08","17:00:00","8","4","2021","4","0","pointe"
"19891","20210408_180000_P","2021-04-08","18:00:00","8","4","2021","4","0","pointe"
"19892","20210408_190000_P","2021-04-08","19:00:00","8","4","2021","4","0","pointe"
"19893","20210408_200000_H","2021-04-08","20:00:00","8","4","2021","4","0","hors_pointe"
"19894","20210408_210000_H","2021-04-08","21:00:00","8","4","2021","4","0","hors_pointe"
"19895","20210408_220000_H","2021-04-08","22:00:00","8","4","2021","4","0","hors_pointe"
"19896","20210408_230000_H","2021-04-08","23:00:00","8","4","2021","4","0","hors_pointe"
"19897","20210409_00_H","2021-04-09","00:00:00","9","4","2021","5","0","hors_pointe"
"19898","20210409_10000_H","2021-04-09","01:00:00","9","4","2021","5","0","hors_pointe"
"19899","20210409_20000_H","2021-04-09","02:00:00","9","4","2021","5","0","hors_pointe"
"19900","20210409_30000_H","2021-04-09","03:00:00","9","4","2021","5","0","hors_pointe"
"19901","20210409_40000_H","2021-04-09","04:00:00","9","4","2021","5","0","hors_pointe"
"19902","20210409_50000_H","2021-04-09","05:00:00","9","4","2021","5","0","hors_pointe"
"19903","20210409_60000_H","2021-04-09","06:00:00","9","4","2021","5","0","hors_pointe"
"19904","20210409_70000_P","2021-04-09","07:00:00","9","4","2021","5","0","pointe"
"19905","20210409_80000_P","2021-04-09","08:00:00","9","4","2021","5","0","pointe"
"19906","20210409_90000_P","2021-04-09","09:00:00","9","4","2021","5","0","pointe"
"19907","20210409_100000_H","2021-04-09","10:00:00","9","4","2021","5","0","hors_pointe"
"19908","20210409_110000_H","2021-04-09","11:00:00","9","4","2021","5","0","hors_pointe"
"19909","20210409_120000_H","2021-04-09","12:00:00","9","4","2021","5","0","hors_pointe"
"19910","20210409_130000_H","2021-04-09","13:00:00","9","4","2021","5","0","hors_pointe"
"19911","20210409_140000_H","2021-04-09","14:00:00","9","4","2021","5","0","hors_pointe"
"19912","20210409_150000_H","2021-04-09","15:00:00","9","4","2021","5","0","hors_pointe"
"19913","20210409_160000_H","2021-04-09","16:00:00","9","4","2021","5","0","hors_pointe"
"19914","20210409_170000_P","2021-04-09","17:00:00","9","4","2021","5","0","pointe"
"19915","20210409_180000_P","2021-04-09","18:00:00","9","4","2021","5","0","pointe"
"19916","20210409_190000_P","2021-04-09","19:00:00","9","4","2021","5","0","pointe"
"19917","20210409_200000_H","2021-04-09","20:00:00","9","4","2021","5","0","hors_pointe"
"19918","20210409_210000_H","2021-04-09","21:00:00","9","4","2021","5","0","hors_pointe"
"19919","20210409_220000_H","2021-04-09","22:00:00","9","4","2021","5","0","hors_pointe"
"19920","20210409_230000_H","2021-04-09","23:00:00","9","4","2021","5","0","hors_pointe"
"19921","20210410_00_H","2021-04-10","00:00:00","10","4","2021","6","1","hors_pointe"
"19922","20210410_10000_H","2021-04-10","01:00:00","10","4","2021","6","1","hors_pointe"
"19923","20210410_20000_H","2021-04-10","02:00:00","10","4","2021","6","1","hors_pointe"
"19924","20210410_30000_H","2021-04-10","03:00:00","10","4","2021","6","1","hors_pointe"
"19925","20210410_40000_H","2021-04-10","04:00:00","10","4","2021","6","1","hors_pointe"
"19926","20210410_50000_H","2021-04-10","05:00:00","10","4","2021","6","1","hors_pointe"
"19927","20210410_60000_H","2021-04-10","06:00:00","10","4","2021","6","1","hors_pointe"
"19928","20210410_70000_P","2021-04-10","07:00:00","10","4","2021","6","1","pointe"
"19929","20210410_80000_P","2021-04-10","08:00:00","10","4","2021","6","1","pointe"
"19930","20210410_90000_P","2021-04-10","09:00:00","10","4","2021","6","1","pointe"
"19931","20210410_100000_H","2021-04-10","10:00:00","10","4","2021","6","1","hors_pointe"
"19932","20210410_110000_H","2021-04-10","11:00:00","10","4","2021","6","1","hors_pointe"
"19933","20210410_120000_H","2021-04-10","12:00:00","10","4","2021","6","1","hors_pointe"
"19934","20210410_130000_H","2021-04-10","13:00:00","10","4","2021","6","1","hors_pointe"
