time_sk,zone_sk,line_sk,hour,annule,annule_pred,annule_proba,risk_label,generated_at
26653,3,15,12,0,0,0.0277,Low,2026-04-04 09:56:33 UTC
16523,8,8,10,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
24282,7,4,17,0,0,0.0571,Low,2026-04-04 09:56:33 UTC
14906,2,2,1,0,0,0.0026,Low,2026-04-04 09:56:33 UTC
11499,5,1,2,0,0,0.0048,Low,2026-04-04 09:56:33 UTC
19845,6,13,20,0,0,0.2017,Medium,2026-04-04 09:56:33 UTC
20549,9,1,4,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
34720,5,10,15,0,0,0.0292,Low,2026-04-04 09:56:33 UTC
20985,2,2,8,0,0,0.1646,Low,2026-04-04 09:56:33 UTC
11452,6,15,3,0,0,0.009,Low,2026-04-04 09:56:33 UTC
3683,1,14,10,0,0,0.0126,Low,2026-04-04 09:56:33 UTC
33836,7,3,19,0,0,0.1057,Low,2026-04-04 09:56:33 UTC
16523,8,14,10,0,0,0.0025,Low,2026-04-04 09:56:33 UTC
1631,7,7,22,0,0,0.0133,Low,2026-04-04 09:56:33 UTC
18359,2,4,22,0,0,0.0495,Low,2026-04-04 09:56:33 UTC
12301,6,15,12,0,0,0.0106,Low,2026-04-04 09:56:33 UTC
10431,4,1,14,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
26505,8,5,8,0,0,0.1251,Low,2026-04-04 09:56:33 UTC
12486,2,8,5,0,0,0.019,Low,2026-04-04 09:56:33 UTC
8525,5,10,4,0,0,0.199,Low,2026-04-04 09:56:33 UTC
9969,7,12,8,0,0,0.0223,Low,2026-04-04 09:56:33 UTC
6835,10,9,18,0,0,0.0146,Low,2026-04-04 09:56:33 UTC
27359,3,14,22,0,0,0.0192,Low,2026-04-04 09:56:33 UTC
32424,4,5,23,0,0,0.0271,Low,2026-04-04 09:56:33 UTC
34310,5,5,13,0,0,0.0394,Low,2026-04-04 09:56:33 UTC
8873,4,9,16,0,0,0.14,Low,2026-04-04 09:56:33 UTC
2126,3,14,13,0,0,0.0568,Low,2026-04-04 09:56:33 UTC
14339,7,4,10,0,0,0.0721,Low,2026-04-04 09:56:33 UTC
12120,2,4,23,0,0,0.012,Low,2026-04-04 09:56:33 UTC
2197,1,1,12,0,0,0.005,Low,2026-04-04 09:56:33 UTC
8396,8,2,19,1,0,0.0478,Low,2026-04-04 09:56:33 UTC
17842,3,7,9,0,0,0.1138,Low,2026-04-04 09:56:33 UTC
20632,10,9,15,0,0,0.0096,Low,2026-04-04 09:56:33 UTC
21519,6,11,14,0,0,0.0322,Low,2026-04-04 09:56:33 UTC
2422,5,14,21,0,0,0.0695,Low,2026-04-04 09:56:33 UTC
30355,3,1,18,0,0,0.0046,Low,2026-04-04 09:56:33 UTC
33831,7,4,14,0,0,0.3118,Medium,2026-04-04 09:56:33 UTC
27887,9,12,22,0,0,0.138,Low,2026-04-04 09:56:33 UTC
27708,4,11,11,0,0,0.0853,Low,2026-04-04 09:56:33 UTC
12631,4,8,6,0,0,0.1245,Low,2026-04-04 09:56:33 UTC
26911,6,5,6,0,0,0.0914,Low,2026-04-04 09:56:33 UTC
23405,3,5,4,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
29500,4,10,3,0,0,0.0054,Low,2026-04-04 09:56:33 UTC
7273,10,2,0,0,0,0.0433,Low,2026-04-04 09:56:33 UTC
7422,2,2,5,0,0,0.0047,Low,2026-04-04 09:56:33 UTC
9035,3,4,10,0,0,0.1609,Low,2026-04-04 09:56:33 UTC
25853,1,9,4,0,0,0.0899,Low,2026-04-04 09:56:33 UTC
5811,7,1,2,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
26979,2,9,2,0,1,0.5124,High,2026-04-04 09:56:33 UTC
32094,7,4,5,0,1,0.6963,High,2026-04-04 09:56:33 UTC
18886,8,3,21,0,0,0.0095,Low,2026-04-04 09:56:33 UTC
26062,3,9,21,0,0,0.0949,Low,2026-04-04 09:56:33 UTC
34258,7,14,9,0,0,0.0113,Low,2026-04-04 09:56:33 UTC
30824,2,4,7,0,0,0.0093,Low,2026-04-04 09:56:33 UTC
28313,1,13,16,0,0,0.1232,Low,2026-04-04 09:56:33 UTC
7041,1,4,8,0,0,0.0376,Low,2026-04-04 09:56:33 UTC
14527,7,3,6,0,0,0.0939,Low,2026-04-04 09:56:33 UTC
15853,10,4,12,0,0,0.038,Low,2026-04-04 09:56:33 UTC
5908,1,14,3,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
1478,7,4,13,0,0,0.0377,Low,2026-04-04 09:56:33 UTC
3364,2,8,3,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
33218,10,4,1,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
24648,2,11,23,0,0,0.0433,Low,2026-04-04 09:56:33 UTC
9452,1,11,19,0,0,0.079,Low,2026-04-04 09:56:33 UTC
2433,2,10,8,0,0,0.3616,Medium,2026-04-04 09:56:33 UTC
2378,4,10,1,0,0,0.0168,Low,2026-04-04 09:56:33 UTC
25681,6,15,0,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
2433,2,13,8,0,0,0.2667,Medium,2026-04-04 09:56:33 UTC
21196,10,1,3,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
9255,8,14,14,0,0,0.4672,Medium,2026-04-04 09:56:33 UTC
12224,5,14,7,0,0,0.1634,Low,2026-04-04 09:56:33 UTC
12224,8,14,7,0,0,0.1186,Low,2026-04-04 09:56:33 UTC
33218,10,5,1,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
13675,4,7,18,0,0,0.0351,Low,2026-04-04 09:56:33 UTC
22902,4,10,5,0,0,0.043,Low,2026-04-04 09:56:33 UTC
982,2,5,21,0,0,0.006,Low,2026-04-04 09:56:33 UTC
13936,9,4,15,0,0,0.0158,Low,2026-04-04 09:56:33 UTC
22673,5,4,16,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
33218,10,11,1,0,0,0.0515,Low,2026-04-04 09:56:33 UTC
11643,1,14,2,0,0,0.0491,Low,2026-04-04 09:56:33 UTC
3047,8,5,22,0,0,0.0062,Low,2026-04-04 09:56:33 UTC
26850,4,10,17,0,0,0.0061,Low,2026-04-04 09:56:33 UTC
22673,5,3,16,0,0,0.0104,Low,2026-04-04 09:56:33 UTC
13282,3,9,9,0,0,0.0115,Low,2026-04-04 09:56:33 UTC
20849,8,5,16,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
24366,7,9,5,0,0,0.3311,Medium,2026-04-04 09:56:33 UTC
20060,4,5,19,0,0,0.1267,Low,2026-04-04 09:56:33 UTC
14612,6,11,19,0,0,0.0069,Low,2026-04-04 09:56:33 UTC
28313,1,9,16,0,0,0.1105,Low,2026-04-04 09:56:33 UTC
20092,7,3,3,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
19360,2,5,15,0,0,0.1079,Low,2026-04-04 09:56:33 UTC
33391,1,4,6,0,0,0.0051,Low,2026-04-04 09:56:33 UTC
545,2,12,16,0,0,0.3445,Medium,2026-04-04 09:56:33 UTC
19317,1,5,20,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
9777,8,1,8,0,0,0.1355,Low,2026-04-04 09:56:33 UTC
19826,10,9,1,0,0,0.0569,Low,2026-04-04 09:56:33 UTC
10993,8,3,0,0,0,0.0281,Low,2026-04-04 09:56:33 UTC
28896,6,2,23,0,0,0.051,Low,2026-04-04 09:56:33 UTC
21281,2,11,16,0,0,0.0631,Low,2026-04-04 09:56:33 UTC
22206,6,9,5,0,0,0.0013,Low,2026-04-04 09:56:33 UTC
32607,5,5,14,0,0,0.0248,Low,2026-04-04 09:56:33 UTC
30229,3,14,12,0,0,0.1551,Low,2026-04-04 09:56:33 UTC
32569,5,5,0,0,0,0.0079,Low,2026-04-04 09:56:33 UTC
22064,6,8,7,0,0,0.0729,Low,2026-04-04 09:56:33 UTC
26119,3,15,6,0,0,0.0394,Low,2026-04-04 09:56:33 UTC
11269,4,15,12,0,0,0.0094,Low,2026-04-04 09:56:33 UTC
30060,7,12,11,0,0,0.0367,Low,2026-04-04 09:56:33 UTC
31982,4,2,13,0,0,0.0188,Low,2026-04-04 09:56:33 UTC
22464,7,15,23,0,0,0.0299,Low,2026-04-04 09:56:33 UTC
14072,6,9,7,0,0,0.028,Low,2026-04-04 09:56:33 UTC
17694,5,12,5,0,0,0.1456,Low,2026-04-04 09:56:33 UTC
18018,5,5,17,0,0,0.0594,Low,2026-04-04 09:56:33 UTC
26319,7,9,14,0,0,0.0096,Low,2026-04-04 09:56:33 UTC
6790,5,2,21,0,0,0.021,Low,2026-04-04 09:56:33 UTC
33836,7,15,19,0,0,0.0281,Low,2026-04-04 09:56:33 UTC
22824,6,10,23,0,0,0.0589,Low,2026-04-04 09:56:33 UTC
30241,6,2,0,0,0,0.1882,Low,2026-04-04 09:56:33 UTC
9869,1,2,4,0,0,0.1212,Low,2026-04-04 09:56:33 UTC
18959,8,10,22,0,0,0.0654,Low,2026-04-04 09:56:33 UTC
20967,6,5,14,0,0,0.0154,Low,2026-04-04 09:56:33 UTC
28728,3,10,23,0,0,0.0196,Low,2026-04-04 09:56:33 UTC
19000,1,7,15,0,0,0.0487,Low,2026-04-04 09:56:33 UTC
27520,7,10,15,0,0,0.1587,Low,2026-04-04 09:56:33 UTC
12449,6,12,16,0,0,0.0791,Low,2026-04-04 09:56:33 UTC
16182,4,14,5,0,0,0.0532,Low,2026-04-04 09:56:33 UTC
4108,5,14,3,0,0,0.0402,Low,2026-04-04 09:56:33 UTC
23486,3,13,13,0,0,0.4262,Medium,2026-04-04 09:56:33 UTC
23486,7,13,13,0,0,0.0975,Low,2026-04-04 09:56:33 UTC
12030,4,5,5,0,0,0.1492,Low,2026-04-04 09:56:33 UTC
14494,9,13,21,0,0,0.0057,Low,2026-04-04 09:56:33 UTC
23855,2,10,22,0,0,0.0515,Low,2026-04-04 09:56:33 UTC
23525,1,14,4,0,0,0.0052,Low,2026-04-04 09:56:33 UTC
18540,6,12,11,0,0,0.0171,Low,2026-04-04 09:56:33 UTC
33434,3,5,1,0,0,0.0198,Low,2026-04-04 09:56:33 UTC
27259,2,3,18,0,0,0.0043,Low,2026-04-04 09:56:33 UTC
27259,3,3,18,0,0,0.0234,Low,2026-04-04 09:56:33 UTC
21430,8,1,21,0,0,0.0002,Low,2026-04-04 09:56:33 UTC
27916,7,13,3,0,0,0.0309,Low,2026-04-04 09:56:33 UTC
6930,5,2,17,0,0,0.0099,Low,2026-04-04 09:56:33 UTC
1242,9,13,17,0,0,0.013,Low,2026-04-04 09:56:33 UTC
7718,1,5,13,0,0,0.0052,Low,2026-04-04 09:56:33 UTC
3365,9,2,4,0,0,0.0305,Low,2026-04-04 09:56:33 UTC
18118,9,13,21,0,0,0.0707,Low,2026-04-04 09:56:33 UTC
6930,5,5,17,0,0,0.0161,Low,2026-04-04 09:56:33 UTC
7789,5,5,12,0,0,0.0314,Low,2026-04-04 09:56:33 UTC
6924,2,1,11,0,0,0.0112,Low,2026-04-04 09:56:33 UTC
27847,8,4,6,0,0,0.0973,Low,2026-04-04 09:56:33 UTC
27259,2,12,18,0,0,0.0242,Low,2026-04-04 09:56:33 UTC
27259,3,12,18,0,0,0.0991,Low,2026-04-04 09:56:33 UTC
15609,6,10,8,0,0,0.0862,Low,2026-04-04 09:56:33 UTC
18942,6,8,5,0,0,0.0866,Low,2026-04-04 09:56:33 UTC
28962,2,2,17,0,0,0.003,Low,2026-04-04 09:56:33 UTC
9995,3,5,10,0,0,0.0028,Low,2026-04-04 09:56:33 UTC
10466,10,4,1,0,0,0.008,Low,2026-04-04 09:56:33 UTC
27966,6,8,5,0,0,0.1125,Low,2026-04-04 09:56:33 UTC
22061,9,14,4,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
28289,1,5,16,0,0,0.0058,Low,2026-04-04 09:56:33 UTC
2126,3,5,13,0,0,0.0639,Low,2026-04-04 09:56:33 UTC
22257,1,3,8,0,0,0.0171,Low,2026-04-04 09:56:33 UTC
15595,10,7,18,0,0,0.0704,Low,2026-04-04 09:56:33 UTC
25027,6,12,18,0,0,0.0441,Low,2026-04-04 09:56:33 UTC
33332,2,9,19,0,0,0.1176,Low,2026-04-04 09:56:33 UTC
25021,7,13,12,0,0,0.0335,Low,2026-04-04 09:56:33 UTC
25874,9,1,1,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
25145,6,2,16,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
9138,8,14,17,0,0,0.0124,Low,2026-04-04 09:56:33 UTC
5351,1,11,22,0,0,0.0067,Low,2026-04-04 09:56:33 UTC
26850,4,12,17,0,0,0.0334,Low,2026-04-04 09:56:33 UTC
5907,3,2,2,0,0,0.0082,Low,2026-04-04 09:56:33 UTC
8689,6,14,0,0,0,0.0102,Low,2026-04-04 09:56:33 UTC
4108,5,5,3,0,0,0.0026,Low,2026-04-04 09:56:33 UTC
8824,5,4,15,0,0,0.0284,Low,2026-04-04 09:56:33 UTC
17717,1,9,4,0,0,0.1124,Low,2026-04-04 09:56:33 UTC
33651,8,12,2,0,0,0.046,Low,2026-04-04 09:56:33 UTC
1370,4,9,1,0,0,0.0002,Low,2026-04-04 09:56:33 UTC
31430,1,12,13,0,0,0.0314,Low,2026-04-04 09:56:33 UTC
8591,2,10,22,0,0,0.1243,Low,2026-04-04 09:56:33 UTC
33565,10,12,12,0,0,0.0118,Low,2026-04-04 09:56:33 UTC
18033,7,2,8,1,1,0.9365,High,2026-04-04 09:56:33 UTC
21913,2,8,0,0,0,0.2684,Medium,2026-04-04 09:56:33 UTC
2433,2,4,8,0,0,0.1372,Low,2026-04-04 09:56:33 UTC
33130,7,14,9,0,0,0.0063,Low,2026-04-04 09:56:33 UTC
22430,8,14,13,0,0,0.3852,Medium,2026-04-04 09:56:33 UTC
18018,5,11,17,0,0,0.0104,Low,2026-04-04 09:56:33 UTC
10002,4,9,17,0,0,0.017,Low,2026-04-04 09:56:33 UTC
27852,5,14,11,0,0,0.0043,Low,2026-04-04 09:56:33 UTC
23854,1,13,21,0,0,0.2621,Medium,2026-04-04 09:56:33 UTC
11300,1,9,19,0,0,0.0048,Low,2026-04-04 09:56:33 UTC
30990,2,15,5,0,0,0.0254,Low,2026-04-04 09:56:33 UTC
28657,4,9,0,0,0,0.0453,Low,2026-04-04 09:56:33 UTC
11452,6,1,3,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
28863,6,8,14,0,0,0.1021,Low,2026-04-04 09:56:33 UTC
7034,9,11,1,1,1,0.9033,High,2026-04-04 09:56:33 UTC
28852,1,5,3,0,0,0.0247,Low,2026-04-04 09:56:33 UTC
15279,5,15,14,0,0,0.0854,Low,2026-04-04 09:56:33 UTC
4134,3,3,5,0,0,0.0816,Low,2026-04-04 09:56:33 UTC
23570,3,5,1,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
34679,8,12,22,0,0,0.0072,Low,2026-04-04 09:56:33 UTC
16830,8,15,5,0,0,0.0094,Low,2026-04-04 09:56:33 UTC
12536,3,8,7,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
25655,4,7,22,0,0,0.1232,Low,2026-04-04 09:56:33 UTC
27766,2,1,21,0,0,0.0048,Low,2026-04-04 09:56:33 UTC
30137,6,8,16,0,0,0.2345,Medium,2026-04-04 09:56:33 UTC
19675,3,10,18,0,0,0.0855,Low,2026-04-04 09:56:33 UTC
7915,9,5,18,0,0,0.0981,Low,2026-04-04 09:56:33 UTC
23855,2,9,22,0,0,0.0333,Low,2026-04-04 09:56:33 UTC
16505,5,5,16,0,0,0.0401,Low,2026-04-04 09:56:33 UTC
31027,10,15,18,0,0,0.0062,Low,2026-04-04 09:56:33 UTC
7849,3,11,0,0,0,0.0135,Low,2026-04-04 09:56:33 UTC
12067,7,8,18,0,0,0.0134,Low,2026-04-04 09:56:33 UTC
31618,10,1,9,0,0,0.0052,Low,2026-04-04 09:56:33 UTC
22952,6,7,7,0,0,0.1599,Low,2026-04-04 09:56:33 UTC
10675,10,3,18,0,0,0.0075,Low,2026-04-04 09:56:33 UTC
30789,6,1,20,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
4519,9,2,6,0,0,0.0161,Low,2026-04-04 09:56:33 UTC
6465,2,14,8,0,0,0.2391,Medium,2026-04-04 09:56:33 UTC
4404,8,2,11,0,0,0.1201,Low,2026-04-04 09:56:33 UTC
6304,7,3,15,0,0,0.0293,Low,2026-04-04 09:56:33 UTC
26997,2,1,20,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
21705,5,8,8,0,0,0.1101,Low,2026-04-04 09:56:33 UTC
4519,9,10,6,0,0,0.0333,Low,2026-04-04 09:56:33 UTC
7669,5,4,12,0,0,0.0349,Low,2026-04-04 09:56:33 UTC
20810,8,2,1,0,0,0.0055,Low,2026-04-04 09:56:33 UTC
13398,9,4,5,0,0,0.2309,Medium,2026-04-04 09:56:33 UTC
14555,6,10,10,0,0,0.0156,Low,2026-04-04 09:56:33 UTC
15853,10,9,12,0,0,0.0153,Low,2026-04-04 09:56:33 UTC
24846,5,7,5,0,0,0.0062,Low,2026-04-04 09:56:33 UTC
28322,10,5,1,0,0,0.0029,Low,2026-04-04 09:56:33 UTC
21744,5,11,23,0,0,0.0093,Low,2026-04-04 09:56:33 UTC
11315,3,2,10,0,0,0.0134,Low,2026-04-04 09:56:33 UTC
10821,5,14,20,0,0,0.0213,Low,2026-04-04 09:56:33 UTC
28995,3,10,2,0,0,0.0976,Low,2026-04-04 09:56:33 UTC
7666,7,5,9,0,0,0.0073,Low,2026-04-04 09:56:33 UTC
19437,5,4,20,0,0,0.0096,Low,2026-04-04 09:56:33 UTC
26319,7,8,14,0,0,0.0119,Low,2026-04-04 09:56:33 UTC
9311,2,10,22,0,0,0.0787,Low,2026-04-04 09:56:33 UTC
21655,2,2,6,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
21655,10,2,6,0,0,0.0073,Low,2026-04-04 09:56:33 UTC
13341,4,4,20,0,0,0.0059,Low,2026-04-04 09:56:33 UTC
12843,2,12,2,0,0,0.1273,Low,2026-04-04 09:56:33 UTC
20823,3,2,14,0,0,0.0082,Low,2026-04-04 09:56:33 UTC
12515,3,8,10,0,0,0.096,Low,2026-04-04 09:56:33 UTC
24070,9,5,21,0,0,0.0083,Low,2026-04-04 09:56:33 UTC
21131,3,1,10,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
22074,6,13,17,1,1,0.9252,High,2026-04-04 09:56:33 UTC
26844,1,12,11,0,0,0.0265,Low,2026-04-04 09:56:33 UTC
33141,9,2,20,0,0,0.001,Low,2026-04-04 09:56:33 UTC
27828,4,15,11,0,0,0.05,Low,2026-04-04 09:56:33 UTC
28322,10,11,1,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
11839,5,5,6,0,0,0.1164,Low,2026-04-04 09:56:33 UTC
2375,5,14,22,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
22448,3,1,7,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
29344,3,4,15,0,0,0.0055,Low,2026-04-04 09:56:33 UTC
33850,5,13,9,0,0,0.0408,Low,2026-04-04 09:56:33 UTC
29334,8,7,5,0,0,0.3394,Medium,2026-04-04 09:56:33 UTC
13542,9,7,5,0,0,0.0184,Low,2026-04-04 09:56:33 UTC
27359,3,8,22,0,0,0.0496,Low,2026-04-04 09:56:33 UTC
17981,9,4,4,0,0,0.0523,Low,2026-04-04 09:56:33 UTC
25443,6,14,2,0,0,0.0654,Low,2026-04-04 09:56:33 UTC
16480,7,10,15,0,0,0.0264,Low,2026-04-04 09:56:33 UTC
25654,10,10,21,0,0,0.0106,Low,2026-04-04 09:56:33 UTC
24114,10,3,17,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
1831,1,5,6,0,0,0.004,Low,2026-04-04 09:56:33 UTC
3750,9,8,5,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
14441,3,2,16,0,0,0.0067,Low,2026-04-04 09:56:33 UTC
2458,5,2,9,0,1,0.7892,High,2026-04-04 09:56:33 UTC
12653,8,9,4,0,0,0.0603,Low,2026-04-04 09:56:33 UTC
4178,5,4,1,0,0,0.0082,Low,2026-04-04 09:56:33 UTC
4871,5,13,22,0,0,0.0291,Low,2026-04-04 09:56:33 UTC
32957,9,2,4,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
9634,6,12,9,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
28883,5,3,10,0,0,0.0574,Low,2026-04-04 09:56:33 UTC
13282,3,5,9,0,0,0.1561,Low,2026-04-04 09:56:33 UTC
11796,4,10,11,0,0,0.0272,Low,2026-04-04 09:56:33 UTC
732,7,8,11,0,0,0.02,Low,2026-04-04 09:56:33 UTC
3028,2,11,3,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
16505,5,3,16,0,0,0.1012,Low,2026-04-04 09:56:33 UTC
20657,2,7,16,0,0,0.1075,Low,2026-04-04 09:56:33 UTC
23405,3,5,4,0,0,0.0154,Low,2026-04-04 09:56:33 UTC
28621,4,14,12,0,0,0.1308,Low,2026-04-04 09:56:33 UTC
29629,3,5,12,0,0,0.2317,Medium,2026-04-04 09:56:33 UTC
22874,9,14,1,0,0,0.0397,Low,2026-04-04 09:56:33 UTC
34297,7,3,0,0,0,0.4646,Medium,2026-04-04 09:56:33 UTC
12916,9,14,3,0,0,0.0259,Low,2026-04-04 09:56:33 UTC
34710,7,12,5,0,0,0.0183,Low,2026-04-04 09:56:33 UTC
34448,4,3,7,0,0,0.1028,Low,2026-04-04 09:56:33 UTC
10539,4,14,2,0,0,0.0935,Low,2026-04-04 09:56:33 UTC
15863,4,14,22,0,0,0.2489,Medium,2026-04-04 09:56:33 UTC
3022,8,4,21,0,0,0.01,Low,2026-04-04 09:56:33 UTC
32602,3,15,9,0,0,0.0112,Low,2026-04-04 09:56:33 UTC
10822,8,10,21,0,0,0.0171,Low,2026-04-04 09:56:33 UTC
26293,8,8,12,0,0,0.0585,Low,2026-04-04 09:56:33 UTC
21235,6,12,18,0,0,0.0057,Low,2026-04-04 09:56:33 UTC
11839,5,13,6,0,0,0.1791,Low,2026-04-04 09:56:33 UTC
33080,9,15,7,0,0,0.0051,Low,2026-04-04 09:56:33 UTC
21840,8,10,23,0,0,0.0361,Low,2026-04-04 09:56:33 UTC
17915,3,14,10,0,0,0.0256,Low,2026-04-04 09:56:33 UTC
5648,2,11,7,0,0,0.0656,Low,2026-04-04 09:56:33 UTC
11524,2,5,3,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
30693,9,9,20,0,0,0.163,Low,2026-04-04 09:56:33 UTC
12343,6,7,6,0,0,0.1997,Low,2026-04-04 09:56:33 UTC
24976,10,15,15,0,0,0.0054,Low,2026-04-04 09:56:33 UTC
18775,3,13,6,0,0,0.0613,Low,2026-04-04 09:56:33 UTC
28351,6,8,6,0,0,0.2523,Medium,2026-04-04 09:56:33 UTC
9035,3,1,10,0,0,0.0033,Low,2026-04-04 09:56:33 UTC
19826,10,11,1,0,0,0.103,Low,2026-04-04 09:56:33 UTC
15640,3,10,15,0,0,0.2187,Medium,2026-04-04 09:56:33 UTC
29885,8,5,4,0,0,0.1412,Low,2026-04-04 09:56:33 UTC
30577,4,9,0,0,0,0.0022,Low,2026-04-04 09:56:33 UTC
18112,10,15,15,0,0,0.005,Low,2026-04-04 09:56:33 UTC
23534,9,7,13,0,0,0.0047,Low,2026-04-04 09:56:33 UTC
3949,6,9,12,0,0,0.3168,Medium,2026-04-04 09:56:33 UTC
24984,10,2,23,0,0,0.0006,Low,2026-04-04 09:56:33 UTC
26062,3,15,21,0,0,0.0082,Low,2026-04-04 09:56:33 UTC
25573,7,7,12,0,0,0.0224,Low,2026-04-04 09:56:33 UTC
18018,5,7,17,0,0,0.01,Low,2026-04-04 09:56:33 UTC
7060,2,10,3,0,0,0.0029,Low,2026-04-04 09:56:33 UTC
22133,6,1,4,0,0,0.0035,Low,2026-04-04 09:56:33 UTC
18847,5,5,6,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
241,5,13,0,0,0,0.158,Low,2026-04-04 09:56:33 UTC
3444,4,3,11,0,0,0.0013,Low,2026-04-04 09:56:33 UTC
2366,8,4,13,0,0,0.1102,Low,2026-04-04 09:56:33 UTC
28351,6,4,6,0,0,0.089,Low,2026-04-04 09:56:33 UTC
10632,2,13,23,0,0,0.1798,Low,2026-04-04 09:56:33 UTC
12120,2,11,23,0,0,0.0131,Low,2026-04-04 09:56:33 UTC
26251,5,2,18,0,0,0.2043,Medium,2026-04-04 09:56:33 UTC
3750,9,9,5,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
17599,1,5,6,0,0,0.0028,Low,2026-04-04 09:56:33 UTC
13621,8,8,12,0,0,0.0362,Low,2026-04-04 09:56:33 UTC
23955,6,5,2,0,0,0.0835,Low,2026-04-04 09:56:33 UTC
8007,2,7,14,0,0,0.1803,Low,2026-04-04 09:56:33 UTC
26759,8,4,22,0,0,0.0032,Low,2026-04-04 09:56:33 UTC
15903,7,2,14,0,0,0.0601,Low,2026-04-04 09:56:33 UTC
7273,10,5,0,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
4519,9,3,6,0,0,0.0527,Low,2026-04-04 09:56:33 UTC
31539,6,9,2,0,0,0.3647,Medium,2026-04-04 09:56:33 UTC
27981,5,15,20,0,0,0.0076,Low,2026-04-04 09:56:33 UTC
23761,7,10,0,0,0,0.1384,Low,2026-04-04 09:56:33 UTC
1025,9,11,16,0,1,0.7724,High,2026-04-04 09:56:33 UTC
23552,6,15,7,0,0,0.0035,Low,2026-04-04 09:56:33 UTC
20895,4,14,14,0,0,0.1273,Low,2026-04-04 09:56:33 UTC
3742,10,13,21,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
19616,7,5,7,0,0,0.1337,Low,2026-04-04 09:56:33 UTC
23452,5,9,3,0,0,0.0675,Low,2026-04-04 09:56:33 UTC
16148,7,13,19,0,0,0.0863,Low,2026-04-04 09:56:33 UTC
25331,8,11,10,0,0,0.0089,Low,2026-04-04 09:56:33 UTC
3949,6,7,12,0,0,0.0588,Low,2026-04-04 09:56:33 UTC
23915,4,3,10,0,0,0.0461,Low,2026-04-04 09:56:33 UTC
16350,9,7,5,0,0,0.4755,Medium,2026-04-04 09:56:33 UTC
4628,3,4,19,0,0,0.051,Low,2026-04-04 09:56:33 UTC
24083,10,1,10,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
12774,2,13,5,0,0,0.0125,Low,2026-04-04 09:56:33 UTC
14141,5,1,4,0,0,0.0254,Low,2026-04-04 09:56:33 UTC
13675,4,5,18,0,0,0.0467,Low,2026-04-04 09:56:33 UTC
8364,1,5,11,0,0,0.0168,Low,2026-04-04 09:56:33 UTC
23922,6,7,17,0,0,0.4481,Medium,2026-04-04 09:56:33 UTC
27367,7,14,6,0,0,0.0044,Low,2026-04-04 09:56:33 UTC
27689,7,11,16,0,0,0.0246,Low,2026-04-04 09:56:33 UTC
7666,7,9,9,0,0,0.0168,Low,2026-04-04 09:56:33 UTC
7513,1,2,0,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
11238,3,13,5,0,0,0.0955,Low,2026-04-04 09:56:33 UTC
30137,6,3,16,0,0,0.0826,Low,2026-04-04 09:56:33 UTC
18407,5,15,22,0,0,0.0727,Low,2026-04-04 09:56:33 UTC
14908,1,1,3,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
8475,2,5,2,0,0,0.0208,Low,2026-04-04 09:56:33 UTC
15442,6,5,9,0,0,0.0843,Low,2026-04-04 09:56:33 UTC
18688,9,14,15,0,0,0.3109,Medium,2026-04-04 09:56:33 UTC
